,상품명,가격,이미지,행사정보,편의점 이름,카테고리
1090,마이크로)딥클렌징폼,"11,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_179%2F1595899955300WdcNO_JPEG%2F8809585090015.jpg,1+1,미니스톱,생활용품
1091,미쟝센데미지케어샴푸,"11,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_93%2F1595899983183yo9Ry_JPEG%2F8806403068379.jpg,1+1,미니스톱,생활용품
1092,도루코)페이스4면도기,"11,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_147%2F1595899915131kufqV_JPEG%2F8801038569475.jpg,1+1,미니스톱,생활용품
1093,도루코)페이스4면도날(4입),"11,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_40%2F1595899915393CCEEA_JPEG%2F8801038569482.jpg,1+1,미니스톱,생활용품
1094,비욘드모이스처바디워시,"11,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_93%2F1595900012543tBM2r_JPEG%2F8801051349030.jpg,1+1,미니스톱,생활용품
1095,려)극손상케어샴푸400ml,"12,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_116%2F1595899941152MKOBb_JPEG%2F8801042718142.jpg,1+1,미니스톱,생활용품
1096,히말라야핑크솔트샴푸,"13,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_24%2F1595900285097bOyQz_JPEG%2F8801051023183.jpg,1+1,미니스톱,생활용품
1097,프레쉬팝모히또두피샴푸,"15,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_66%2F1595900239599WjfEY_JPEG%2F8806390517355.jpg,1+1,미니스톱,생활용품
1098,다우니액체세제(블루)1L,"15,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_20%2F1595899892883plxsa_JPEG%2F4902430340274.jpg,1+1,미니스톱,생활용품
1099,다우니액체세제(핑크)1L,"15,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_161%2F1595899893612KeXXq_JPEG%2F4902430340281.jpg,1+1,미니스톱,생활용품
1100,크리)수프림3겹12롤,"19,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_135%2F15959002072701Q4Ix_JPEG%2F8801166029575.jpg,1+1,미니스톱,생활용품
1101,디즈니물티슈10매,"1,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_234%2F1595899934652MgYIr_JPEG%2F8801260609802.jpg,2+1,미니스톱,생활용품
1102,바디피트)흡수울날중4P,"1,450원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_3%2F1595899993065cdMfa_JPEG%2F8809016364371.jpg,2+1,미니스톱,생활용품
1103,바디피트)울날중4P,"1,550원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_228%2F1595899992410wHAa5_JPEG%2F8809016369048.jpg,2+1,미니스톱,생활용품
1104,가그린오리지널100ml,"1,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_233%2F1595899853203c7e1X_JPEG%2F8806011616047.jpg,2+1,미니스톱,생활용품
1105,가그린제로100ml,"1,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_76%2F15958998533515eRnK_JPEG%2F8806011616153.jpg,2+1,미니스톱,생활용품
1106,귀애랑중형4P,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_213%2F1595899873494aQzbN_JPEG%2F8809016360083.jpg,2+1,미니스톱,생활용품
1107,도루코3중날면도기3입,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_253%2F1595899915676s4nmu_JPEG%2F8801038560021.jpg,2+1,미니스톱,생활용품
1108,라인프렌즈물티슈20매,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_291%2F1595899937954sfYWC_JPEG%2F8801260609468.jpg,2+1,미니스톱,생활용품
1109,바디피트)내몸에순한면(중)4P,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_252%2F1595899992311l4k2t_JPEG%2F8809299234811.jpg,2+1,미니스톱,생활용품
1110,크리넥스바디물티슈,"2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_103%2F1595900207912LsA7O_JPEG%2F8801166059619.jpg,2+1,미니스톱,생활용품
1111,바디피트)내몸에순한면(대)4P,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_113%2F159589999191101y2X_JPEG%2F8809299233807.jpg,2+1,미니스톱,생활용품
1112,바디피트코튼팬티라이너라벤더,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_75%2F1595899993372X1XdU_JPEG%2F8809016368744.jpg,2+1,미니스톱,생활용품
1113,바디피트코튼팬티라이너무향,"2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_158%2F1595899993674pB8C2_JPEG%2F8809016368423.jpg,2+1,미니스톱,생활용품
1114,애견)수제의여왕(소고기),"3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_243%2F1595900104496emNc4_JPEG%2F8809488873005.jpg,2+1,미니스톱,생활용품
1115,애견)수제의여왕(연어),"3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_66%2F1595900104800UXInr_JPEG%2F8809488873050.jpg,2+1,미니스톱,생활용품
1116,애묘)더캣스틱(소고기&닭고기),"3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_242%2F1595900107852gKloh_JPEG%2F8809173129967.jpg,2+1,미니스톱,생활용품
1117,애묘)더캣스틱(연어&흰살생선),"3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_222%2F1595900108221yh4jC_JPEG%2F8809173129974.jpg,2+1,미니스톱,생활용품
1118,콧물전용물티슈,"3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_120%2F15959002035410Lafp_JPEG%2F8801166059626.jpg,2+1,미니스톱,생활용품
1119,애견)개빼로(오리&소가죽껌),"3,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_278%2F1595900103612KtDe0_JPEG%2F8809488872480.jpg,2+1,미니스톱,생활용품
1120,애견)개빼로(치킨&치즈껌),"3,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_179%2F1595900103954wTqhM_JPEG%2F8809488872466.jpg,2+1,미니스톱,생활용품
1121,비페스타)클렌징티슈(10매입),"3,800원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_135%2F15959000175087FNwu_JPEG%2F4902806452808.jpg,2+1,미니스톱,생활용품
1122,비페스타클렌징워터60ml,"3,800원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_51%2F1595900018092v2Bb5_JPEG%2F8992222330039.jpg,2+1,미니스톱,생활용품
1123,애견)비스코티(밀크치즈볼),"4,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_234%2F1595900104360OeCEJ_JPEG%2F8809488872459.jpg,2+1,미니스톱,생활용품
1124,리스테린쿨민트250ml,"4,300원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_133%2F15958999516482XHtk_JPEG%2F8801008700105.jpg,2+1,미니스톱,생활용품
1125,내몸에순한면 팬티라이너,"4,400원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_187%2F1595899882215mw1iM_JPEG%2F8809299236839.jpg,2+1,미니스톱,생활용품
1126,깨끗한나라물티슈60,"4,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_105%2F1595899875934AGjf2_JPEG%2F8801260603176.jpg,2+1,미니스톱,생활용품
1127,가그린오리지널380ml,"4,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_240%2F1595899853253kJ6bC_JPEG%2F8806011616078.jpg,2+1,미니스톱,생활용품
1128,가그린제로380ml,"4,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_137%2F1595899853427uS5FH_JPEG%2F8806011616184.jpg,2+1,미니스톱,생활용품
1129,갸스비수퍼하드젤,"5,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_13%2F15958998563228m812_JPEG%2F4902806583779.jpg,2+1,미니스톱,생활용품
1130,메이앤준 소프트중형16P,"7,200원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_89%2F1595899972360oHWG1_JPEG%2F8801260417858.jpg,2+1,미니스톱,생활용품
1131,니)데오드란트 드라이컴포트(스프레이),"7,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_73%2F1595899892486NnPj7_JPEG%2F4005808512829.jpg,2+1,미니스톱,생활용품
1132,니)데오드란트 엑스트라화이트(스프레이,"7,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_10%2F1595899892552zmFlt_JPEG%2F4005808512836.jpg,2+1,미니스톱,생활용품
1133,갸스비스프레이대,"8,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_150%2F1595899856607UnBN0_JPEG%2F4902806582888.jpg,2+1,미니스톱,생활용품
1134,순수한면제로오버12P,"9,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_178%2F1595900063737DE7hT_JPEG%2F8801260417025.jpg,2+1,미니스톱,생활용품
1135,페브리즈화장실용(비누향),"9,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_22%2F1595900232772PEgEJ_JPEG%2F4902430851657.jpg,2+1,미니스톱,생활용품
1136,비페스타아이리무버,"12,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_138%2F1595900017601GBU8V_JPEG%2F4902806314946.jpg,2+1,미니스톱,생활용품
1137,애견)시저닭고기,"1,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_65%2F15959001050258rO0J_JPEG%2F8804973300165.jpg,3+1,미니스톱,생활용품
1138,애견)시저비프,"1,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_82%2F1595900105558urr3O_JPEG%2F8804973300028.jpg,3+1,미니스톱,생활용품
1139,애견)시저비프치킨,"1,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_212%2F15959001060618503w_JPEG%2F8804973300035.jpg,3+1,미니스톱,생활용품
1140,스카트)잘닦이는엠보싱(70매),"1,500원2,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_186%2F1595900067525sFKSJ_JPEG%2F8801166032438.jpg,할인,미니스톱,생활용품
1141,손소독제50ml,"2,000원2,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_178%2F1595900062242NweuP_JPEG%2F8809103876930.jpg,할인,미니스톱,생활용품
1142,페리오여행용치약칫솔세트,"2,400원2,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_40%2F1595900229186VEyy0_JPEG%2F8801051009682.jpg,할인,미니스톱,생활용품
1143,스카트)정전기청소포(30매),"2,400원3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_246%2F1595900067875oE551_JPEG%2F8801166033572.jpg,할인,미니스톱,생활용품
1144,애묘)짜먹는츄릅(참치와닭고기),"2,400원3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_76%2F15959001084435OuxA_JPEG%2F8809549022182.jpg,할인,미니스톱,생활용품
1145,애묘)짜먹는츄릅(참치와연어),"2,400원3,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_39%2F1595900108694QOolz_JPEG%2F8809549022175.jpg,할인,미니스톱,생활용품
1146,메디안)샘존잭치약칫솔세트,"2,800원3,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_35%2F1595899968922IJRgi_JPEG%2F8809608288818.jpg,할인,미니스톱,생활용품
1147,페리오치약칫솔세트(케이스),"2,900원3,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_228%2F15959002297795GAWc_JPEG%2F8801051000665.jpg,할인,미니스톱,생활용품
1148,스카트)잘닦이는세정티슈(80매),"3,000원3,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_227%2F1595900067159asw0L_JPEG%2F8801166032445.jpg,할인,미니스톱,생활용품
1149,스카트)회색버블수세미(30매),"3,000원3,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_86%2F1595900068173Eyg1S_JPEG%2F8801166033329.jpg,할인,미니스톱,생활용품
1150,피에라스프로가글150ml,"3,500원3,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_234%2F15959002470699pcBO_JPEG%2F8809232381664.jpg,할인,미니스톱,생활용품
1151,스카트)보송습기제거제(3입),"3,900원4,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_255%2F1595900066837aNhuI_JPEG%2F8801166033282.jpg,할인,미니스톱,생활용품
1152,시스테마스펀지치실,"3,500원4,500원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_300%2F15959000756942xa4E_JPEG%2F8806325613404.jpg,할인,미니스톱,생활용품
1153,엘지)여행용세트,"4,000원4,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_144%2F1595900117319GfNfX_JPEG%2F8801051222012.jpg,할인,미니스톱,생활용품
1154,리스테린브라이트250,"3,000원5,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_139%2F1595899951550gASfd_JPEG%2F8801008003718.jpg,할인,미니스톱,생활용품
1155,크리넥스버블핸드워시그린,"4,500원5,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_183%2F1595900207991nOL8B_JPEG%2F8801166560276.jpg,할인,미니스톱,생활용품
1156,크리넥스버블핸드워시상큼,"4,500원5,900원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_213%2F1595900208314SeSnW_JPEG%2F8801166560245.jpg,할인,미니스톱,생활용품
1157,아이스젤시트,"4,800원6,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_88%2F1595900097878JWk7G_JPEG%2F8806325626756.jpg,할인,미니스톱,생활용품
1158,테크액체세제1KG(드럼용),"3,000원6,000원",https://search.pstatic.net/common?type=ofullfill&size=174x174&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20200728_158%2F1595900212949xCyRe_JPEG%2F8801051215854.jpg,할인,미니스톱,생활용품
